SEXO;IDADE;GERAÇÃO;RENDA;CLASSEECONOMICA;UF;AREARISCO;FLAG_DE_SOCIO;FLAG_DE_VEICULO;FLAG_DE_BOLSAFAMILIA;FLAG_DE_APOSENTADOS;FLAG_DE_OBITO;FLAG_DE_IMOVEL;EMPREGO_FORMAL;SCORE;SCORE_FAIXA;PERSONADECREDITO;SCORE_DIGITAL;ACORDO
F;52;GEN X;1.000 ATÉ 2.000;D;BA;0;0;0;0;0;0;0;1;682;RISCO BAIXO;SEMPRE PRESENTE;Digital -;1
F;48;GEN X;6.001 ATÉ 7.000;B;AM;0;0;0;0;0;0;0;1;329;RISCO MÉDIO;QUEM SOU EU;Digital +;1
M;49;GEN X;8.001 ATÉ 9.000;B;AM;0;0;0;0;0;0;0;1;315;RISCO MÉDIO;QUEM SOU EU;Digital + -;1
M;51;GEN X;7.001 ATÉ 8.000;B;BA;0;1;0;0;0;0;0;1;706;RISCO MUITO BAIXO;O BEM AMADO;Digital ++;1
F;26;GEN Z;2.001 ATÉ 3.000;D;SP;0;0;1;0;0;0;0;1;361;RISCO MÉDIO;QUEM SOU EU;Digital +;1
F;53;GEN X;2.001 ATÉ 3.000;D;SP;0;0;0;1;0;0;0;1;966;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
M;25;GEN Z;3.001 ATÉ 4.000;C;SP;0;0;0;0;0;0;0;1;339;RISCO MÉDIO;QUEM SOU EU;Digital ++;1
F;27;GEN Z;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;1;588;RISCO BAIXO;SEMPRE PRESENTE;Digital +;1
F;62;BABY_BOOMER;1.000 ATÉ 2.000;D;AM;0;0;0;0;1;0;0;1;384;RISCO MÉDIO;QUEM SOU EU;Digital -;1
M;49;GEN X;1.000 ATÉ 2.000;D;CE;0;0;0;0;0;0;0;1;568;RISCO BAIXO;SEMPRE PRESENTE;Digital -;1
M;53;GEN X;3.001 ATÉ 4.000;C;MS;0;0;0;0;0;0;0;0;873;RISCO MUITO BAIXO;O BEM AMADO;Digital -;1
F;27;GEN Z;ATÉ 1.000;E;SP;0;0;0;0;0;0;0;0;693;RISCO BAIXO;SEMPRE PRESENTE;Digital + -;1
F;58;BABY_BOOMER;4.001 ATÉ 5.000;C;RJ;0;1;0;0;1;0;0;0;53;RISCO MUITO ALTO;FUJAM DE MIM;Digital +;1
F;24;GEN Z;ATÉ 1.000;E;SP;0;0;1;0;0;0;0;1;818;RISCO MUITO BAIXO;O BEM AMADO;Digital ++;1
M;29;GEN Y;1.000 ATÉ 2.000;D;SP;0;1;1;0;0;0;0;0;58;RISCO MUITO ALTO;FUJAM DE MIM;Digital ++;1
F;20;GEN Z;1.000 ATÉ 2.000;D;NULL;0;1;0;0;0;0;0;1;0;RISCO MUITO ALTO;NOVOS ENTRANTES;Digital ++;1
M;50;GEN X;2.001 ATÉ 3.000;D;SP;0;0;1;0;0;0;0;1;52;RISCO MUITO ALTO;FUJAM DE MIM;Digital -;1
M;56;GEN X;1.000 ATÉ 2.000;D;SP;0;0;1;0;0;0;0;0;566;RISCO BAIXO;SEMPRE PRESENTE;Digital -;1
M;19;GEN Z;NULL;X;NULL;0;0;0;0;0;0;0;0;0;RISCO MUITO ALTO;NOVOS ENTRANTES;Digital + -;1
M;21;GEN Z;ATÉ 1.000;E;SP;0;0;0;0;0;0;0;0;226;RISCO ALTO;PAGO QUANDO PUDER;Digital +;1
F;56;GEN X;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;0;429;RISCO MÉDIO;QUEM SOU EU;Digital --;1
F;52;GEN X;1.000 ATÉ 2.000;D;CE;0;0;0;0;0;0;0;0;856;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
F;25;GEN Z;1.000 ATÉ 2.000;D;SP;0;0;1;0;0;0;0;1;489;RISCO MÉDIO;QUEM SOU EU;Digital +;1
M;58;BABY_BOOMER;3.001 ATÉ 4.000;C;PE;0;0;0;0;1;0;0;0;765;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
M;54;GEN X;2.001 ATÉ 3.000;D;DF;0;0;0;0;0;0;0;1;403;RISCO MÉDIO;QUEM SOU EU;Digital --;1
F;51;GEN X;1.000 ATÉ 2.000;D;AM;0;0;0;0;0;0;0;0;82;RISCO MUITO ALTO;FUJAM DE MIM;Digital --;1
F;26;GEN Z;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;1;307;RISCO MÉDIO;QUEM SOU EU;Digital +;1
F;53;GEN X;1.000 ATÉ 2.000;D;MS;0;1;0;1;0;0;0;0;371;RISCO MÉDIO;QUEM SOU EU;Digital --;1
F;27;GEN Z;ATÉ 1.000;E;NULL;0;1;0;1;0;0;0;1;341;RISCO MÉDIO;QUEM SOU EU;Digital + -;1
F;24;GEN Z;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;1;206;RISCO ALTO;PAGO QUANDO PUDER;Digital ++;1
F;67;BABY_BOOMER;ATÉ 1.000;E;RJ;0;0;0;0;1;0;0;0;333;RISCO MÉDIO;QUEM SOU EU;Digital --;1
F;23;GEN Z;1.000 ATÉ 2.000;D;NULL;0;0;0;0;0;0;0;1;393;RISCO MÉDIO;QUEM SOU EU;Digital +;1
F;71;BABY_BOOMER;1.000 ATÉ 2.000;D;SP;0;1;0;0;1;0;1;0;650;RISCO BAIXO;SEMPRE PRESENTE;Digital -;1
M;56;GEN X;4.001 ATÉ 5.000;C;MG;0;1;0;0;0;0;0;0;548;RISCO BAIXO;SEMPRE PRESENTE;Digital -;1
F;51;GEN X;1.000 ATÉ 2.000;D;SP;0;0;1;0;0;0;0;0;803;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
F;57;GEN X;2.001 ATÉ 3.000;D;MS;0;0;0;0;0;0;0;0;332;RISCO MÉDIO;QUEM SOU EU;Digital --;1
I;21;GEN Z;ATÉ 1.000;E;NULL;0;0;0;0;0;0;0;0;619;RISCO BAIXO;SEMPRE PRESENTE;Digital + -;1
F;26;GEN Z;1.000 ATÉ 2.000;D;NULL;0;0;0;0;0;0;0;1;531;RISCO BAIXO;SEMPRE PRESENTE;Digital +;1
F;52;GEN X;1.000 ATÉ 2.000;D;MS;0;0;0;0;0;0;0;0;717;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
M;24;GEN Z;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;1;790;RISCO MUITO BAIXO;O BEM AMADO;Digital +;1
M;71;BABY_BOOMER;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;0;442;RISCO MÉDIO;QUEM SOU EU;Digital --;1
M;26;GEN Z;1.000 ATÉ 2.000;D;SP;0;0;1;0;0;0;0;1;628;RISCO BAIXO;SEMPRE PRESENTE;Digital +;1
M;26;GEN Z;3.001 ATÉ 4.000;D;SP;0;1;0;0;0;0;0;1;662;RISCO BAIXO;SEMPRE PRESENTE;Digital +;1
M;54;GEN X;3.001 ATÉ 4.000;C;SP;0;1;1;0;0;0;1;0;586;RISCO BAIXO;SEMPRE PRESENTE;Digital +;1
M;24;GEN Z;NULL;X;SP;0;0;1;0;0;0;0;0;765;RISCO MUITO BAIXO;O BEM AMADO;Digital +;1
F;24;GEN Z;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;1;722;RISCO MUITO BAIXO;O BEM AMADO;Digital +;1
M;23;GEN Z;ATÉ 1.000;E;SP;0;0;0;0;0;0;0;0;301;RISCO MÉDIO;QUEM SOU EU;Digital +;1
M;25;GEN Z;1.000 ATÉ 2.000;D;NULL;0;0;0;0;0;0;0;1;822;RISCO MUITO BAIXO;O BEM AMADO;Digital +;1
M;27;GEN Z;1.000 ATÉ 2.000;D;NULL;0;0;0;0;0;0;0;1;249;RISCO ALTO;PAGO QUANDO PUDER;Digital +;1
F;26;GEN Z;ATÉ 1.000;E;SP;0;1;0;0;0;0;0;0;812;RISCO MUITO BAIXO;O BEM AMADO;Digital +;1
F;22;GEN Z;ATÉ 1.000;E;NULL;0;1;0;0;0;0;0;0;494;RISCO MÉDIO;QUEM SOU EU;Digital +;1
F;24;GEN Z;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;1;223;RISCO ALTO;PAGO QUANDO PUDER;Digital ++;1
F;53;GEN X;1.000 ATÉ 2.000;D;GO;0;0;0;0;0;0;0;0;265;RISCO ALTO;PAGO QUANDO PUDER;Digital --;1
M;20;GEN Z;ATÉ 1.000;E;SP;0;0;0;0;0;0;0;0;0;RISCO MUITO ALTO;NOVOS ENTRANTES;Digital +;1
F;25;GEN Z;2.001 ATÉ 3.000;D;SP;0;0;0;0;0;0;0;1;326;RISCO MÉDIO;QUEM SOU EU;Digital ++;1
F;74;BABY_BOOMER;ATÉ 1.000;E;BA;0;0;0;0;1;0;0;0;298;RISCO ALTO;PAGO QUANDO PUDER;Digital --;1
M;19;GEN Z;NULL;X;NULL;0;0;0;0;0;0;0;0;0;RISCO MUITO ALTO;NOVOS ENTRANTES;Digital + -;1
F;52;GEN X;ATÉ 1.000;E;SP;0;0;0;0;0;0;0;0;294;RISCO ALTO;PAGO QUANDO PUDER;Digital --;1
F;59;BABY_BOOMER;7.001 ATÉ 8.000;D;MG;0;0;0;0;0;0;0;0;966;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
F;52;GEN X;1.000 ATÉ 2.000;D;SP;0;1;0;0;0;0;0;1;183;RISCO ALTO;PAGO QUANDO PUDER;Digital + -;1
M;50;GEN X;ATÉ 1.000;D;CE;0;0;0;0;0;0;0;1;446;RISCO MÉDIO;QUEM SOU EU;Digital --;1
F;56;GEN X;6.001 ATÉ 7.000;B;CE;0;1;0;0;0;0;0;1;90;RISCO MUITO ALTO;FUJAM DE MIM;Digital ++;1
M;24;GEN Z;2.001 ATÉ 3.000;D;SP;0;0;0;0;0;0;0;1;327;RISCO MÉDIO;QUEM SOU EU;Digital ++;1
F;60;BABY_BOOMER;ATÉ 1.000;E;PE;0;0;0;1;0;0;0;0;870;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
M;50;GEN X;2.001 ATÉ 3.000;D;AM;0;0;0;0;0;0;0;0;316;RISCO MÉDIO;QUEM SOU EU;Digital -;1
F;81;VETERANOS;1.000 ATÉ 2.000;D;MG;0;0;0;0;1;0;0;0;865;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
F;25;GEN Z;1.000 ATÉ 2.000;D;SP;0;1;0;0;0;0;0;1;45;RISCO MUITO ALTO;FUJAM DE MIM;Digital ++;1
F;57;GEN X;1.000 ATÉ 2.000;D;GO;0;0;0;0;0;0;0;0;599;RISCO BAIXO;SEMPRE PRESENTE;Digital --;1
F;24;GEN Z;1.000 ATÉ 2.000;E;SP;0;0;0;0;0;0;0;1;179;RISCO ALTO;PAGO QUANDO PUDER;Digital +;1
M;26;GEN Z;1.000 ATÉ 2.000;D;SP;0;0;1;0;0;0;0;1;781;RISCO MUITO BAIXO;O BEM AMADO;Digital ++;1
F;24;GEN Z;1.000 ATÉ 2.000;D;NULL;0;0;0;0;0;0;0;1;392;RISCO MÉDIO;QUEM SOU EU;Digital +;1
M;23;GEN Z;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;1;442;RISCO MÉDIO;QUEM SOU EU;Digital +;1
M;57;GEN X;1.000 ATÉ 2.000;D;RS;0;0;0;0;0;0;0;1;345;RISCO MÉDIO;QUEM SOU EU;Digital --;1
F;55;GEN X;5.001 ATÉ 6.000;B;SE;0;1;0;0;1;0;0;0;448;RISCO MÉDIO;QUEM SOU EU;Digital ++;1
M;23;GEN Z;ATÉ 1.000;E;SP;0;0;0;0;0;0;0;0;840;RISCO MUITO BAIXO;O BEM AMADO;Digital +;1
M;21;GEN Z;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;1;487;RISCO MÉDIO;QUEM SOU EU;Digital +;1
M;57;GEN X;2.001 ATÉ 3.000;D;PR;0;1;0;0;0;0;0;0;55;RISCO MUITO ALTO;FUJAM DE MIM;Digital -;1
M;54;GEN X;2.001 ATÉ 3.000;D;RS;0;0;0;0;1;0;0;1;252;RISCO ALTO;PAGO QUANDO PUDER;Digital --;1
F;66;BABY_BOOMER;ATÉ 1.000;E;AL;0;0;0;0;1;0;0;0;480;RISCO MÉDIO;QUEM SOU EU;Digital --;1
F;25;GEN Z;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;1;629;RISCO BAIXO;SEMPRE PRESENTE;Digital +;1
M;20;GEN Z;ATÉ 1.000;E;NULL;0;0;0;0;0;0;0;0;727;RISCO MUITO BAIXO;O BEM AMADO;Digital + -;1
M;49;GEN X;ATÉ 1.000;E;PI;0;0;0;0;0;0;0;1;80;RISCO MUITO ALTO;FUJAM DE MIM;Digital --;1
M;60;BABY_BOOMER;13.001 ATÉ 15.000;B;PR;0;1;0;0;0;0;0;0;495;RISCO MÉDIO;QUEM SOU EU;Digital ++;1
M;27;GEN Z;3.001 ATÉ 4.000;D;NULL;0;0;0;0;0;0;0;0;662;RISCO BAIXO;SEMPRE PRESENTE;Digital + -;1
M;67;BABY_BOOMER;1.000 ATÉ 2.000;D;RJ;0;0;0;0;1;0;0;1;106;RISCO MUITO ALTO;FUJAM DE MIM;Digital --;1
M;28;GEN Y;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;1;545;RISCO BAIXO;SEMPRE PRESENTE;Digital +;1
M;53;GEN X;1.000 ATÉ 2.000;D;DF;0;1;0;0;0;0;0;0;753;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
M;23;GEN Z;ATÉ 1.000;E;SP;0;0;1;0;0;0;0;1;269;RISCO ALTO;PAGO QUANDO PUDER;Digital +;1
M;58;BABY_BOOMER;ATÉ 1.000;E;BA;0;1;0;0;0;0;0;1;755;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
F;70;BABY_BOOMER;3.001 ATÉ 4.000;C;RJ;0;0;0;0;0;0;0;0;302;RISCO MÉDIO;QUEM SOU EU;Digital -;1
M;56;GEN X;2.001 ATÉ 3.000;D;AM;0;0;0;0;0;0;0;1;232;RISCO ALTO;PAGO QUANDO PUDER;Digital --;1
F;47;GEN X;7.001 ATÉ 8.000;B;AM;0;1;0;0;0;0;0;1;282;RISCO ALTO;PAGO QUANDO PUDER;Digital +;1
F;20;GEN Z;ATÉ 1.000;E;NULL;0;0;0;0;0;0;0;0;579;RISCO BAIXO;SEMPRE PRESENTE;Digital + -;1
M;58;BABY_BOOMER;3.001 ATÉ 4.000;C;MT;0;1;0;0;0;0;0;1;478;RISCO MÉDIO;QUEM SOU EU;Digital +;1
F;48;GEN X;23.001 ATÉ 25.000;A;MT;0;0;0;0;0;0;0;1;335;RISCO MÉDIO;QUEM SOU EU;Digital +;1
M;53;GEN X;1.000 ATÉ 2.000;D;PB;0;0;0;0;0;0;0;1;182;RISCO ALTO;PAGO QUANDO PUDER;Digital --;1
M;55;GEN X;10.001 ATÉ 11.000;B;RN;0;1;1;0;0;0;0;0;872;RISCO MUITO BAIXO;O BEM AMADO;Digital ++;1
F;59;BABY_BOOMER;1.000 ATÉ 2.000;D;SP;0;0;1;0;0;0;0;0;496;RISCO MÉDIO;QUEM SOU EU;Digital --;1
F;22;GEN Z;ATÉ 1.000;D;NULL;0;0;0;0;0;0;0;1;318;RISCO MÉDIO;QUEM SOU EU;Digital +;1
M;52;GEN X;3.001 ATÉ 4.000;C;DF;0;1;0;0;0;0;0;0;47;RISCO MUITO ALTO;FUJAM DE MIM;Digital +;1
F;52;GEN X;1.000 ATÉ 2.000;D;DF;0;0;0;0;0;0;0;1;285;RISCO ALTO;PAGO QUANDO PUDER;Digital --;1
F;23;GEN Z;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;1;471;RISCO MÉDIO;QUEM SOU EU;Digital ++;1
M;48;GEN X;8.001 ATÉ 9.000;B;DF;0;0;0;0;0;0;0;0;244;RISCO ALTO;PAGO QUANDO PUDER;Digital +;1
M;23;GEN Z;2.001 ATÉ 3.000;D;SP;0;0;0;0;0;0;0;1;323;RISCO MÉDIO;QUEM SOU EU;Digital ++;1
M;23;GEN Z;2.001 ATÉ 3.000;D;SP;0;1;0;0;0;0;0;1;504;RISCO BAIXO;SEMPRE PRESENTE;Digital ++;1
M;21;GEN Z;ATÉ 1.000;E;NULL;0;0;0;0;0;0;0;0;576;RISCO BAIXO;SEMPRE PRESENTE;Digital + -;1
M;23;GEN Z;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;0;580;RISCO BAIXO;SEMPRE PRESENTE;Digital +;1
M;21;GEN Z;ATÉ 1.000;E;NULL;0;0;0;0;0;0;0;0;434;RISCO MÉDIO;QUEM SOU EU;Digital + -;1
M;66;BABY_BOOMER;1.000 ATÉ 2.000;D;PE;0;0;0;0;1;0;0;1;298;RISCO ALTO;PAGO QUANDO PUDER;Digital --;1
M;58;GEN X;1.000 ATÉ 2.000;D;MG;0;1;0;0;0;0;0;0;557;RISCO BAIXO;SEMPRE PRESENTE;Digital -;1
F;65;BABY_BOOMER;1.000 ATÉ 2.000;D;AL;0;0;0;0;1;0;0;1;787;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
F;23;GEN Z;2.001 ATÉ 3.000;D;SP;0;0;0;0;0;0;0;0;530;RISCO BAIXO;SEMPRE PRESENTE;Digital ++;1
M;20;GEN Z;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;1;498;RISCO MÉDIO;QUEM SOU EU;Digital ++;1
F;59;BABY_BOOMER;5.001 ATÉ 6.000;B;PR;0;0;0;0;0;0;0;0;645;RISCO BAIXO;SEMPRE PRESENTE;Digital -;1
M;48;GEN X;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;1;288;RISCO ALTO;PAGO QUANDO PUDER;Digital -;1
M;52;GEN X;3.001 ATÉ 4.000;C;BA;0;1;0;0;0;0;0;0;431;RISCO MÉDIO;QUEM SOU EU;Digital +;1
M;64;BABY_BOOMER;1.000 ATÉ 2.000;D;SP;0;1;0;1;0;0;0;0;827;RISCO MUITO BAIXO;O BEM AMADO;Digital -;1
F;61;BABY_BOOMER;6.001 ATÉ 7.000;B;SP;0;0;0;0;1;0;0;1;290;RISCO ALTO;PAGO QUANDO PUDER;Digital -;1
M;62;BABY_BOOMER;1.000 ATÉ 2.000;D;PA;0;0;0;0;0;0;0;0;448;RISCO MÉDIO;QUEM SOU EU;Digital --;1
F;52;GEN X;4.001 ATÉ 5.000;C;DF;0;1;0;0;0;0;0;1;467;RISCO MÉDIO;QUEM SOU EU;Digital +;1
M;55;GEN X;1.000 ATÉ 2.000;D;PE;0;0;1;0;0;0;0;1;93;RISCO MUITO ALTO;FUJAM DE MIM;Digital --;1
F;52;GEN X;2.001 ATÉ 3.000;D;MA;0;0;0;0;0;0;0;0;821;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
M;64;BABY_BOOMER;5.001 ATÉ 6.000;B;RJ;0;1;0;0;1;0;0;0;94;RISCO MUITO ALTO;FUJAM DE MIM;Digital + -;1
F;21;GEN Z;ATÉ 1.000;E;NULL;0;0;0;0;0;0;0;0;458;RISCO MÉDIO;QUEM SOU EU;Digital ++;1
F;21;GEN Z;ATÉ 1.000;E;NULL;0;1;0;0;0;0;0;0;592;RISCO BAIXO;SEMPRE PRESENTE;Digital +;1
M;23;GEN Z;1.000 ATÉ 2.000;D;NULL;0;1;0;0;0;0;0;1;695;RISCO BAIXO;SEMPRE PRESENTE;Digital ++;1
M;55;GEN X;2.001 ATÉ 3.000;D;RS;0;0;0;0;0;0;0;1;468;RISCO MÉDIO;QUEM SOU EU;Digital --;1
M;54;GEN X;2.001 ATÉ 3.000;D;SP;0;0;1;0;0;0;0;1;1000;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
M;51;GEN X;ATÉ 1.000;E;RS;0;0;0;0;0;0;0;1;548;RISCO BAIXO;SEMPRE PRESENTE;Digital --;1
F;65;BABY_BOOMER;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;0;561;RISCO BAIXO;SEMPRE PRESENTE;Digital --;1
F;63;BABY_BOOMER;3.001 ATÉ 4.000;C;RJ;0;0;0;0;1;0;0;1;495;RISCO MÉDIO;QUEM SOU EU;Digital -;1
M;58;BABY_BOOMER;3.001 ATÉ 4.000;C;MG;0;1;0;0;0;0;0;1;898;RISCO MUITO BAIXO;O BEM AMADO;Digital -;1
M;56;GEN X;15.001 ATÉ 16.000;B;PE;0;1;0;0;0;0;0;1;319;RISCO MÉDIO;QUEM SOU EU;Digital +;1
M;59;BABY_BOOMER;1.000 ATÉ 2.000;D;SP;0;0;0;0;0;0;0;1;848;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
M;64;BABY_BOOMER;1.000 ATÉ 2.000;D;RJ;0;0;0;0;0;0;0;0;589;RISCO BAIXO;SEMPRE PRESENTE;Digital --;1
F;89;VETERANOS;ATÉ 1.000;E;CE;0;0;0;0;1;0;0;0;859;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
M;49;GEN X;3.001 ATÉ 4.000;C;AL;0;1;0;0;0;0;0;0;302;RISCO MÉDIO;QUEM SOU EU;Digital -;1
M;59;BABY_BOOMER;1.000 ATÉ 2.000;D;SP;0;1;0;0;0;0;0;1;445;RISCO MÉDIO;QUEM SOU EU;Digital -;1
M;51;GEN X;5.001 ATÉ 6.000;B;MT;0;1;0;0;0;0;0;0;292;RISCO ALTO;PAGO QUANDO PUDER;Digital ++;1
F;57;GEN X;1.000 ATÉ 2.000;D;MG;0;0;0;0;0;0;0;0;779;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
F;59;BABY_BOOMER;2.001 ATÉ 3.000;D;MG;0;1;0;0;0;0;0;0;598;RISCO BAIXO;SEMPRE PRESENTE;Digital --;1
M;47;GEN X;6.001 ATÉ 7.000;B;SP;0;0;1;0;0;0;0;1;312;RISCO MÉDIO;QUEM SOU EU;Digital +;1
F;78;VETERANOS;1.000 ATÉ 2.000;D;RJ;0;0;0;0;1;0;0;0;634;RISCO BAIXO;SEMPRE PRESENTE;Digital --;1
F;22;GEN Z;ATÉ 1.000;E;NULL;0;0;0;0;0;0;0;0;460;RISCO MÉDIO;QUEM SOU EU;Digital + -;1
F;47;GEN X;ATÉ 1.000;E;MS;0;1;0;1;0;0;0;1;663;RISCO BAIXO;SEMPRE PRESENTE;Digital --;1
M;63;BABY_BOOMER;2.001 ATÉ 3.000;D;RJ;0;1;0;0;0;0;0;0;59;RISCO MUITO ALTO;FUJAM DE MIM;Digital --;1
I;22;GEN Z;ATÉ 1.000;E;NULL;0;0;0;0;0;0;0;0;326;RISCO MÉDIO;QUEM SOU EU;Digital + -;1
M;55;GEN X;5.001 ATÉ 6.000;B;BA;0;1;0;0;0;0;0;0;692;RISCO BAIXO;SEMPRE PRESENTE;Digital -;1
M;64;BABY_BOOMER;2.001 ATÉ 3.000;D;RJ;0;0;0;0;1;0;0;1;362;RISCO MÉDIO;QUEM SOU EU;Digital -;1
F;46;GEN X;5.001 ATÉ 6.000;B;AM;0;0;0;0;0;0;0;1;89;RISCO MUITO ALTO;FUJAM DE MIM;Digital ++;1
M;43;GEN X;2.001 ATÉ 3.000;D;GO;0;1;0;0;0;0;0;1;662;RISCO BAIXO;SEMPRE PRESENTE;Digital +;1
M;68;BABY_BOOMER;5.001 ATÉ 6.000;B;MG;0;1;0;0;0;0;0;0;379;RISCO MÉDIO;QUEM SOU EU;Digital +;1
M;22;GEN Z;1.000 ATÉ 2.000;D;NULL;0;1;0;0;0;0;0;1;514;RISCO BAIXO;SEMPRE PRESENTE;Digital ++;1
M;47;GEN X;1.000 ATÉ 2.000;D;NULL;0;0;0;0;0;0;0;0;444;RISCO MÉDIO;QUEM SOU EU;Digital --;1
I;52;GEN X;ATÉ 1.000;E;BA;0;0;0;0;0;0;0;1;708;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
M;61;BABY_BOOMER;2.001 ATÉ 3.000;D;MS;0;0;0;0;0;0;0;0;413;RISCO MÉDIO;QUEM SOU EU;Digital --;1
F;62;BABY_BOOMER;2.001 ATÉ 3.000;D;PR;0;0;0;0;1;0;0;1;510;RISCO BAIXO;SEMPRE PRESENTE;Digital --;1
M;58;BABY_BOOMER;2.001 ATÉ 3.000;D;PR;0;1;0;0;0;0;0;1;306;RISCO MÉDIO;QUEM SOU EU;Digital -;1
M;50;GEN X;9.001 ATÉ 10.000;B;BA;0;0;0;0;0;0;0;1;514;RISCO BAIXO;SEMPRE PRESENTE;Digital +;1
M;50;GEN X;4.001 ATÉ 5.000;D;MA;0;0;0;0;0;0;0;0;623;RISCO BAIXO;SEMPRE PRESENTE;Digital --;1
F;51;GEN X;1.000 ATÉ 2.000;D;MS;0;0;0;0;0;0;0;1;801;RISCO MUITO BAIXO;O BEM AMADO;Digital -;1
M;56;GEN X;1.000 ATÉ 2.000;D;MG;0;0;0;0;0;0;0;1;804;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
M;58;BABY_BOOMER;5.001 ATÉ 6.000;B;SC;0;1;0;0;1;0;0;1;480;RISCO MÉDIO;QUEM SOU EU;Digital -;1
F;82;VETERANOS;2.001 ATÉ 3.000;D;SP;0;0;0;0;1;0;1;0;919;RISCO MUITO BAIXO;O BEM AMADO;Digital --;1
F;59;BABY_BOOMER;5.001 ATÉ 6.000;B;MG;0;1;0;0;0;0;0;0;126;RISCO MUITO ALTO;FUJAM DE MIM;Digital +;1
M;70;BABY_BOOMER;5.001 ATÉ 6.000;B;SP;0;1;1;0;1;0;0;1;294;RISCO ALTO;PAGO QUANDO PUDER;Digital +;1
M;45;GEN X;3.001 ATÉ 4.000;C;MA;0;1;0;0;0;0;0;0;423;RISCO MÉDIO;QUEM SOU EU;Digital +;1
M;41;GEN Y;1.000 ATÉ 2.000;D;AM;0;1;0;0;0;0;0;1;293;RISCO ALTO;PAGO QUANDO PUDER;Digital -;1
F;72;BABY_BOOMER;16.001 ATÉ 18.000;A;SP;0;0;1;0;1;0;1;0;336;RISCO MÉDIO;QUEM SOU EU;Digital -;1
M;38;GEN Y;4.001 ATÉ 5.000;C;AM;0;0;0;0;0;0;0;1;481;RISCO MÉDIO;QUEM SOU EU;Digital ++;1
M;57;GEN X;2.001 ATÉ 3.000;D;PB;0;1;0;0;0;0;0;1;284;RISCO ALTO;PAGO QUANDO PUDER;Digital --;1
M;56;GEN X;1.000 ATÉ 2.000;D;MG;0;0;0;0;0;0;0;0;253;RISCO ALTO;PAGO QUANDO PUDER;Digital --;1
M;55;GEN X;2.001 ATÉ 3.000;D;MG;0;0;0;0;0;0;0;1;299;RISCO ALTO;PAGO QUANDO PUDER;Digital --;1
F;66;BABY_BOOMER;2.001 ATÉ 3.000;D;RJ;0;0;0;0;0;0;0;0;307;RISCO MÉDIO;QUEM SOU EU;Digital --;1
F;66;BABY_BOOMER;2.001 ATÉ 3.000;D;RJ;0;0;0;0;1;0;0;1;303;RISCO MÉDIO;QUEM SOU EU;Digital -;1
M;55;GEN X;5.001 ATÉ 6.000;B;SC;0;1;0;0;0;0;0;1;578;RISCO BAIXO;SEMPRE PRESENTE;Digital + -;1
M;57;GEN X;1.000 ATÉ 2.000;D;MG;0;1;0;0;0;0;0;1;291;RISCO ALTO;PAGO QUANDO PUDER;Digital --;1
M;57;GEN X;ATÉ 1.000;E;PR;0;0;0;0;0;0;0;1;111;RISCO MUITO ALTO;FUJAM DE MIM;Digital --;1
F;19;GEN Z;NULL;X;NULL;0;0;0;0;0;0;0;0;0;RISCO MUITO ALTO;NOVOS ENTRANTES;Digital + -;1
M;56;GEN X;2.001 ATÉ 3.000;D;AL;0;0;0;0;0;0;0;0;308;RISCO MÉDIO;QUEM SOU EU;Digital -;1
